student_id,timestamp,time_of_day,app_category,duration_minutes,is_class_time,is_study_period,is_late_night,hours_to_deadline,task_priority,assignment_count,notification_count,unlock_count,procrastination_level
24525506,2026-05-13 02:17:41,Night,Social,66,0,0,1,31.97,Medium,5,20,8,High
24525506,2026-05-13 05:16:41,Morning,Gaming,82,0,0,0,28.98,Medium,0,16,12,High
24525506,2026-05-13 06:45:41,Morning,Productivity,41,0,0,0,27.5,Medium,2,3,6,Low
24525506,2026-05-13 07:27:41,Morning,System,9,0,0,0,26.8,Medium,4,4,2,Low
24525506,2026-05-13 08:00:41,Morning,Productivity,41,1,1,0,26.25,Low,1,8,4,Low
24525506,2026-05-13 09:37:41,Morning,Productivity,36,1,1,0,24.63,Low,0,3,6,Low
24525506,2026-05-13 11:56:41,Morning,Entertainment,39,0,0,0,22.32,High,4,18,4,High
24525506,2026-05-13 12:15:41,Afternoon,Productivity,23,0,0,0,22.0,High,4,6,1,Low
24525506,2026-05-13 12:58:41,Afternoon,Productivity,40,0,0,0,21.28,Low,1,4,2,Low
24525506,2026-05-13 15:47:41,Afternoon,Social,20,1,1,0,18.47,Medium,1,9,7,High
24525506,2026-05-13 17:50:41,Evening,Productivity,18,0,0,0,16.42,High,3,12,5,Low
24525506,2026-05-13 18:59:41,Evening,Productivity,1,0,0,0,15.27,Medium,3,11,1,Low
24525506,2026-05-13 19:58:41,Evening,Gaming,80,0,0,0,14.28,High,3,21,14,High
24525506,2026-05-13 21:20:41,Evening,Entertainment,56,0,1,0,12.92,Medium,1,17,9,High
24525506,2026-05-13 22:21:41,Night,Entertainment,47,0,0,1,11.9,Low,2,12,3,High
24525506,2026-05-13 22:44:41,Night,Productivity,8,0,0,1,11.52,High,4,5,1,Low
24525506,2026-05-13 23:20:41,Night,Productivity,26,0,0,1,10.92,Medium,0,10,6,Low
24525506,2026-05-14 00:42:41,Night,Social,15,0,0,1,9.55,Low,3,25,1,High
24525506,2026-05-14 03:03:41,Night,Social,38,0,0,1,7.2,Medium,1,13,5,Medium
24525506,2026-05-14 05:08:41,Morning,Entertainment,32,0,0,0,5.12,High,3,13,1,High
24525506,2026-05-14 05:31:41,Morning,Gaming,59,0,0,0,4.73,Medium,3,13,8,High
24525506,2026-05-14 06:01:41,Morning,Gaming,62,0,0,0,4.23,Low,0,9,8,High
24525506,2026-05-14 08:57:41,Morning,Social,30,1,0,0,1.3,Medium,1,19,1,High
24525506,2026-05-14 11:07:41,Morning,Productivity,10,0,0,0,0.0,Low,0,10,1,Low
24525506,2026-05-14 11:21:41,Morning,Gaming,45,0,0,0,0.0,High,4,13,4,High
24525506,2026-05-14 14:06:41,Afternoon,Social,19,1,1,0,0.0,Low,3,20,1,High
24525506,2026-05-14 16:59:41,Afternoon,Productivity,13,1,0,0,0.0,Medium,0,6,3,Low
24525506,2026-05-14 19:50:41,Evening,Productivity,23,0,1,0,0.0,Low,3,5,3,Low
24525506,2026-05-14 20:00:41,Evening,Productivity,34,0,1,0,0.0,Medium,5,13,2,Low
24525506,2026-05-14 20:31:41,Evening,Productivity,24,0,1,0,0.0,High,4,13,1,Low
24525506,2026-05-14 22:50:41,Night,Entertainment,78,0,0,1,0.0,Medium,0,11,11,High
24525012,2026-05-08 02:07:41,Night,Gaming,52,0,0,1,129.13,Medium,5,9,4,Medium
24525012,2026-05-08 02:21:41,Night,Gaming,47,0,0,1,128.9,Low,1,5,5,Low
24525012,2026-05-08 05:19:41,Morning,Productivity,27,0,0,0,125.93,High,5,1,4,Low
24525012,2026-05-08 06:54:41,Morning,Social,2,0,0,0,124.35,Medium,2,20,3,Low
24525012,2026-05-08 09:48:41,Morning,Entertainment,78,1,1,0,121.45,Medium,1,15,7,High
24525012,2026-05-08 10:14:41,Morning,System,12,1,1,0,121.02,High,0,3,3,Low
24525012,2026-05-08 11:44:41,Morning,System,10,0,0,0,119.52,Medium,4,0,1,Low
24525012,2026-05-08 13:55:41,Afternoon,Entertainment,30,1,0,0,117.33,Medium,0,17,7,High
24525012,2026-05-08 16:52:41,Afternoon,Social,13,1,0,0,114.38,High,3,16,5,High
24525012,2026-05-08 18:28:41,Evening,System,21,0,0,0,112.78,Medium,3,4,3,Low
24525012,2026-05-08 20:12:41,Evening,Entertainment,47,0,1,0,111.05,High,5,11,7,High
24525012,2026-05-08 22:10:41,Night,Social,18,0,0,1,109.08,Medium,1,9,1,Medium
24525012,2026-05-09 00:39:41,Night,Social,13,0,0,1,106.6,Low,2,3,2,High
24525012,2026-05-09 03:38:41,Night,Social,29,0,0,1,103.62,Medium,5,25,3,High
24525012,2026-05-09 05:37:41,Morning,Social,43,0,0,0,101.63,Medium,3,18,6,Medium
24525012,2026-05-09 05:57:41,Morning,Entertainment,31,0,0,0,101.3,High,4,16,3,Medium
24525012,2026-05-09 07:58:41,Morning,Gaming,70,0,0,0,99.28,High,0,7,8,Medium
24525012,2026-05-09 08:27:41,Morning,Productivity,35,0,0,0,98.8,Medium,4,8,4,Low
24525012,2026-05-09 09:17:41,Morning,System,16,0,1,0,97.97,Medium,3,4,2,Low
24525012,2026-05-09 09:35:41,Morning,Social,14,0,1,0,97.67,Medium,2,16,1,High
24525012,2026-05-09 11:23:41,Morning,System,10,0,0,0,95.87,Low,1,4,1,Low
24525012,2026-05-09 13:28:41,Afternoon,System,10,0,0,0,93.78,Medium,0,0,1,Low
24525012,2026-05-09 16:04:41,Afternoon,Social,11,0,1,0,91.18,Medium,2,22,5,High
24525012,2026-05-09 17:17:41,Evening,System,8,0,0,0,89.97,Low,1,6,1,Low
24525012,2026-05-09 19:34:41,Evening,Gaming,47,0,0,0,87.68,Low,2,9,4,Low
24525012,2026-05-09 21:38:41,Evening,Social,32,0,0,0,85.62,Medium,3,19,5,High
24525012,2026-05-09 22:39:41,Night,Social,44,0,0,1,84.6,High,3,9,1,High
24525012,2026-05-09 23:33:41,Night,Entertainment,17,0,0,1,83.7,Medium,0,9,1,Low
24525012,2026-05-10 01:04:41,Night,Productivity,30,0,0,1,82.18,High,4,8,2,Low
24525012,2026-05-10 03:32:41,Night,Social,21,0,0,1,79.72,Medium,1,21,1,Medium
24525012,2026-05-10 06:25:41,Morning,Social,29,0,0,0,76.83,Medium,1,23,3,Low
24525012,2026-05-10 07:06:41,Morning,System,15,0,0,0,76.15,High,1,3,1,Low
24525012,2026-05-10 09:22:41,Morning,Social,23,0,0,0,73.88,Medium,4,12,2,High
24525012,2026-05-10 10:05:41,Morning,Productivity,11,0,1,0,73.17,Medium,5,0,5,Low
24525012,2026-05-10 12:17:41,Afternoon,Productivity,18,0,0,0,70.97,High,4,9,1,Low
24525012,2026-05-10 12:45:41,Afternoon,Social,40,0,0,0,70.5,Medium,0,16,11,Low
24525012,2026-05-10 14:50:41,Afternoon,Productivity,32,0,0,0,68.42,Medium,1,7,7,Low
24525012,2026-05-10 17:21:41,Evening,Productivity,25,0,0,0,65.9,Low,1,3,4,Low
24525012,2026-05-10 19:21:41,Evening,Gaming,100,0,0,0,63.9,High,4,13,11,High
24525012,2026-05-10 20:10:41,Evening,Gaming,33,0,1,0,63.08,High,1,5,7,High
24525012,2026-05-10 21:48:41,Evening,Entertainment,24,0,0,0,61.45,Medium,0,13,6,Medium
24525012,2026-05-10 23:02:41,Night,Social,44,0,0,1,60.22,High,2,14,1,High
24525012,2026-05-10 23:44:41,Night,Productivity,21,0,0,1,59.52,Medium,0,5,6,Low
24525012,2026-05-11 02:02:41,Night,Productivity,29,0,0,1,57.22,Medium,4,12,1,Low
24525012,2026-05-11 02:51:41,Night,Social,30,0,0,1,56.4,Medium,4,21,8,High
24525012,2026-05-11 04:27:41,Night,Entertainment,55,0,0,1,54.8,Medium,0,18,5,Medium
24525012,2026-05-11 04:57:41,Night,Social,14,0,0,1,54.3,Medium,4,4,7,Medium
24525012,2026-05-11 06:14:41,Morning,Productivity,22,0,0,0,53.02,High,3,5,3,Low
24525012,2026-05-11 09:02:41,Morning,Productivity,33,1,1,0,50.22,High,3,4,3,Low
24525012,2026-05-11 10:14:41,Morning,Productivity,22,1,1,0,49.02,Low,3,10,4,Low
24525012,2026-05-11 12:10:41,Afternoon,Productivity,31,0,0,0,47.08,Low,4,10,4,Low
24525012,2026-05-11 12:56:41,Afternoon,Gaming,67,0,0,0,46.32,High,5,8,6,High
24525012,2026-05-11 14:34:41,Afternoon,Social,48,1,1,0,44.68,Medium,3,20,6,High
24525012,2026-05-11 15:15:41,Afternoon,Social,33,1,1,0,44.0,Medium,4,37,5,High
24525012,2026-05-11 17:12:41,Evening,Social,41,0,0,0,42.05,High,1,22,8,High
24525012,2026-05-11 18:45:41,Evening,Entertainment,42,0,0,0,40.5,High,1,5,4,High
24525012,2026-05-11 19:35:41,Evening,Gaming,48,0,1,0,39.67,Medium,2,12,11,High
24525012,2026-05-11 21:52:41,Evening,Social,12,0,0,0,37.38,Medium,1,21,5,Low
24525012,2026-05-11 22:57:41,Night,Gaming,57,0,0,1,36.3,Low,2,10,4,High
24525012,2026-05-12 01:13:41,Night,Gaming,57,0,0,1,34.03,High,5,12,4,High
24525012,2026-05-12 03:23:41,Night,Social,40,0,0,1,31.87,Low,0,17,10,Medium
24525012,2026-05-12 05:23:41,Morning,Social,33,0,0,0,29.87,Medium,2,26,1,Low
24525012,2026-05-12 07:16:41,Morning,Productivity,9,1,0,0,27.98,Low,4,9,1,Medium
24525012,2026-05-12 08:39:41,Morning,Productivity,19,0,1,0,26.6,High,5,6,7,Medium
24525012,2026-05-12 11:25:41,Morning,Social,60,0,0,0,23.83,High,3,29,10,High
24525012,2026-05-12 13:10:41,Afternoon,Gaming,75,0,0,0,22.08,High,1,9,6,High
24525012,2026-05-12 15:54:41,Afternoon,Productivity,23,1,1,0,19.35,Medium,3,4,4,Low
24525012,2026-05-12 18:16:41,Evening,Productivity,25,0,0,0,16.98,Medium,4,10,1,Low
24525012,2026-05-12 19:01:41,Evening,Gaming,45,0,1,0,16.23,Low,4,2,5,High
24525012,2026-05-12 20:27:41,Evening,Productivity,40,0,1,0,14.8,Medium,3,8,1,Low
24525012,2026-05-12 23:01:41,Night,Gaming,84,0,0,1,12.23,High,2,14,9,High
24525012,2026-05-13 00:35:41,Night,Productivity,21,0,0,1,10.67,High,4,9,8,Medium
24525012,2026-05-13 02:03:41,Night,Entertainment,35,0,0,1,9.2,High,5,6,4,High
24525012,2026-05-13 04:54:41,Night,Social,34,0,0,1,6.35,Medium,5,18,2,High
24525012,2026-05-13 07:32:41,Morning,Entertainment,55,1,0,0,3.72,Low,5,10,3,High
24525012,2026-05-13 10:20:41,Morning,Gaming,59,0,1,0,0.92,Medium,5,18,12,High
24525012,2026-05-13 10:58:41,Morning,Productivity,18,1,1,0,0.28,Low,4,7,1,Low
24525012,2026-05-13 13:44:41,Afternoon,Entertainment,60,0,0,0,0.0,Low,1,19,7,High
24525012,2026-05-13 16:06:41,Afternoon,Gaming,42,1,1,0,0.0,Medium,1,6,4,High
24525012,2026-05-13 18:13:41,Evening,Entertainment,63,0,0,0,0.0,Medium,2,9,12,High
24525012,2026-05-13 21:07:41,Evening,Entertainment,44,0,1,0,0.0,Medium,1,8,1,High
24525012,2026-05-13 22:28:41,Night,Productivity,32,0,0,1,0.0,Low,2,5,4,Low
24525012,2026-05-13 23:51:41,Night,Productivity,9,0,0,1,0.0,Medium,3,3,3,Low
24525012,2026-05-14 01:22:41,Night,Productivity,27,0,0,1,0.0,Medium,5,2,4,Low
24525012,2026-05-14 02:42:41,Night,Gaming,27,0,0,1,0.0,Medium,4,14,1,High
24525012,2026-05-14 04:29:41,Night,Entertainment,49,0,0,1,0.0,Medium,2,18,3,High
24525012,2026-05-14 05:16:41,Morning,Gaming,68,0,0,0,0.0,Medium,5,14,9,High
24525012,2026-05-14 05:46:41,Morning,Gaming,43,0,0,0,0.0,Medium,2,10,2,Low
24525012,2026-05-14 07:58:41,Morning,System,12,1,0,0,0.0,Medium,2,5,1,Low
24525012,2026-05-14 08:43:41,Morning,Entertainment,57,1,1,0,0.0,High,1,23,7,High
24525012,2026-05-14 11:36:41,Morning,Social,27,0,0,0,0.0,Low,2,28,1,Medium
24525012,2026-05-14 13:46:41,Afternoon,Entertainment,35,1,0,0,0.0,Medium,1,6,4,High
24525012,2026-05-14 15:40:41,Afternoon,System,11,1,1,0,0.0,High,2,3,1,Low
24525012,2026-05-14 17:12:41,Evening,Gaming,77,0,0,0,0.0,Low,0,11,9,High
24525012,2026-05-14 20:08:41,Evening,Productivity,27,0,1,0,0.0,High,0,4,2,Low
24525012,2026-05-14 21:02:41,Evening,Productivity,26,0,0,0,0.0,High,0,1,6,Low
24525012,2026-05-14 22:53:41,Night,Entertainment,82,0,0,1,0.0,Low,5,19,8,High
24524657,2026-05-08 00:41:41,Night,Gaming,61,0,0,1,74.57,Low,2,14,9,Medium
24524657,2026-05-08 02:03:41,Night,Gaming,47,0,0,1,73.2,Medium,4,14,4,High
24524657,2026-05-08 04:19:41,Night,Entertainment,25,0,0,1,70.93,Low,4,13,9,Medium
24524657,2026-05-08 06:28:41,Morning,Gaming,60,0,0,0,68.78,High,2,16,7,High
24524657,2026-05-08 07:19:41,Morning,Productivity,14,0,0,0,67.93,Low,2,6,1,Low
24524657,2026-05-08 08:44:41,Morning,Entertainment,68,1,0,0,66.52,High,3,26,10,High
24524657,2026-05-08 11:05:41,Morning,Gaming,63,0,0,0,64.17,Medium,0,9,8,Medium
24524657,2026-05-08 12:02:41,Afternoon,System,10,0,0,0,63.22,Medium,1,6,1,Low
24524657,2026-05-08 12:13:41,Afternoon,Gaming,86,0,0,0,63.03,Low,2,11,4,Low
24524657,2026-05-08 13:47:41,Afternoon,Entertainment,70,1,0,0,61.47,Medium,5,13,5,High
24524657,2026-05-08 14:57:41,Afternoon,Social,42,1,1,0,60.3,Medium,5,23,4,High
24524657,2026-05-08 16:26:41,Afternoon,Productivity,21,0,1,0,58.82,Low,1,3,7,Low
24524657,2026-05-08 18:38:41,Evening,Social,48,0,0,0,56.62,High,4,31,8,High
24524657,2026-05-08 20:23:41,Evening,Gaming,68,0,1,0,54.87,Medium,4,11,5,High
24524657,2026-05-08 23:23:41,Night,Entertainment,21,0,0,1,51.87,High,5,16,1,High
24524657,2026-05-09 02:05:41,Night,Entertainment,50,0,0,1,49.17,Low,3,11,8,Medium
24524657,2026-05-09 04:30:41,Night,Entertainment,62,0,0,1,46.75,Low,4,6,8,High
24524657,2026-05-09 05:08:41,Morning,Social,14,0,0,0,46.12,Medium,4,13,3,Medium
24524657,2026-05-09 06:09:41,Morning,Productivity,28,0,0,0,45.1,Low,2,7,5,Low
24524657,2026-05-09 08:32:41,Morning,Productivity,29,0,0,0,42.72,Medium,5,5,5,Medium
24524657,2026-05-09 11:11:41,Morning,Productivity,23,0,0,0,40.07,High,3,3,6,Low
24524657,2026-05-09 11:35:41,Morning,Productivity,3,0,0,0,39.67,Medium,3,7,1,Low
24524657,2026-05-09 14:09:41,Afternoon,Social,34,0,0,0,37.1,Medium,2,21,6,Medium
24524657,2026-05-09 14:24:41,Afternoon,Gaming,70,0,0,0,36.85,High,5,10,10,High
24524657,2026-05-09 15:29:41,Afternoon,Productivity,15,0,1,0,35.77,Medium,0,9,1,Low
24524657,2026-05-09 17:57:41,Evening,System,11,0,0,0,33.3,High,0,7,1,Low
24524657,2026-05-09 20:07:41,Evening,Social,29,0,1,0,31.13,High,5,17,6,High
24524657,2026-05-09 23:02:41,Night,System,4,0,0,1,28.22,Medium,3,1,3,Medium
24524657,2026-05-10 01:06:41,Night,Entertainment,42,0,0,1,26.15,High,3,11,5,High
24524657,2026-05-10 01:36:41,Night,Productivity,15,0,0,1,25.65,Medium,4,6,4,Low
24524657,2026-05-10 02:20:41,Night,Productivity,26,0,0,1,24.92,Medium,1,9,1,Low
24524657,2026-05-10 04:47:41,Night,Gaming,46,0,0,1,22.47,Low,1,2,7,High
24524657,2026-05-10 04:57:41,Night,Entertainment,42,0,0,1,22.3,High,3,16,10,High
24524657,2026-05-10 07:26:41,Morning,Productivity,41,0,0,0,19.82,Medium,1,9,5,Low
24524657,2026-05-10 08:39:41,Morning,Productivity,22,0,0,0,18.6,Low,1,3,9,Low
24524657,2026-05-10 09:17:41,Morning,Social,31,0,0,0,17.97,Medium,0,23,4,High
24524657,2026-05-10 10:28:41,Morning,Social,20,0,1,0,16.78,Low,4,20,1,High
24524657,2026-05-10 10:50:41,Morning,Social,20,0,1,0,16.42,Medium,4,18,1,High
24524657,2026-05-10 11:55:41,Morning,Entertainment,16,0,0,0,15.33,High,1,10,1,High
24524657,2026-05-10 14:13:41,Afternoon,System,10,0,0,0,13.03,Low,5,0,1,Low
24524657,2026-05-10 16:50:41,Afternoon,Gaming,66,0,0,0,10.42,Medium,2,16,2,High
24524657,2026-05-10 18:00:41,Evening,Gaming,56,0,0,0,9.25,Low,5,13,7,High
24524657,2026-05-10 20:23:41,Evening,Social,25,0,1,0,6.87,Low,4,13,6,High
24524657,2026-05-10 21:17:41,Evening,Productivity,44,0,1,0,5.97,Medium,2,7,3,Low
24524657,2026-05-11 00:11:41,Night,Productivity,6,0,0,1,3.07,High,2,0,1,Low
24524657,2026-05-11 02:07:41,Night,Productivity,9,0,0,1,1.13,Medium,1,8,1,Low
24524657,2026-05-11 04:34:41,Night,Productivity,41,0,0,1,0.0,High,2,9,4,Low
24524657,2026-05-11 05:20:41,Morning,Entertainment,5,0,0,0,0.0,High,4,6,1,High
24524657,2026-05-11 07:15:41,Morning,Productivity,23,1,0,0,0.0,Low,1,6,2,Low
24524657,2026-05-11 08:49:41,Morning,System,10,0,1,0,0.0,High,1,4,1,Low
24524657,2026-05-11 09:12:41,Morning,Entertainment,43,1,0,0,0.0,Low,4,12,7,High
24524657,2026-05-11 11:45:41,Morning,Social,44,0,0,0,0.0,Low,2,22,3,High
24524657,2026-05-11 13:12:41,Afternoon,Social,12,0,0,0,0.0,High,0,19,1,Medium
24524657,2026-05-11 15:24:41,Afternoon,Productivity,23,0,1,0,0.0,Low,2,0,1,Low
24524657,2026-05-11 16:46:41,Afternoon,Productivity,26,1,1,0,0.0,Medium,3,3,7,Low
24524657,2026-05-11 18:55:41,Evening,Social,44,0,0,0,0.0,High,3,23,3,High
24524657,2026-05-11 20:26:41,Evening,Entertainment,21,0,1,0,0.0,Medium,4,15,5,High
24524657,2026-05-11 21:32:41,Evening,Productivity,38,0,1,0,0.0,Medium,4,6,5,Low
24524657,2026-05-12 00:10:41,Night,Productivity,23,0,0,1,0.0,Medium,1,8,5,Low
24524657,2026-05-12 01:44:41,Night,Social,49,0,0,1,0.0,Medium,1,8,9,High
24524657,2026-05-12 04:01:41,Night,Productivity,14,0,0,1,0.0,High,2,4,1,Low
24524657,2026-05-12 05:16:41,Morning,Entertainment,38,0,0,0,0.0,Medium,5,15,8,High
24524657,2026-05-12 08:10:41,Morning,Productivity,19,0,1,0,0.0,Low,4,5,1,Low
24524657,2026-05-12 10:25:41,Morning,System,14,0,0,0,0.0,Medium,0,6,1,Low
24524657,2026-05-12 10:47:41,Morning,Productivity,24,0,1,0,0.0,High,0,7,1,Low
24524657,2026-05-12 11:52:41,Morning,Productivity,20,0,0,0,0.0,Medium,4,5,4,Low
24524657,2026-05-12 14:45:41,Afternoon,Productivity,20,1,1,0,0.0,Low,4,5,2,Low
24524657,2026-05-12 16:40:41,Afternoon,Productivity,22,1,0,0,0.0,Low,5,10,4,Low
24524657,2026-05-12 18:40:41,Evening,Entertainment,58,0,0,0,0.0,High,0,11,10,High
24524657,2026-05-12 19:14:41,Evening,Productivity,23,0,1,0,0.0,Medium,2,7,1,Low
24524657,2026-05-12 20:54:41,Evening,Gaming,36,0,1,0,0.0,Medium,3,10,9,High
24524657,2026-05-12 23:01:41,Night,Productivity,31,0,0,1,0.0,High,1,8,1,Low
24524657,2026-05-13 00:27:41,Night,Productivity,17,0,0,1,0.0,High,5,3,1,Low
24524657,2026-05-13 03:23:41,Night,Entertainment,5,0,0,1,0.0,Low,3,13,1,High
24524657,2026-05-13 05:09:41,Morning,Productivity,45,0,0,0,0.0,Low,0,4,1,Low
24524657,2026-05-13 06:02:41,Morning,Social,46,0,0,0,0.0,High,5,34,2,High
24524657,2026-05-13 07:36:41,Morning,System,7,1,0,0,0.0,Medium,0,3,8,Low
24524657,2026-05-13 08:44:41,Morning,System,11,0,1,0,0.0,Low,0,4,4,Low
24524657,2026-05-13 10:05:41,Morning,Productivity,28,1,0,0,0.0,Medium,1,5,4,Low
24524657,2026-05-13 12:45:41,Afternoon,Social,39,0,0,0,0.0,High,3,17,6,High
24524657,2026-05-13 13:14:41,Afternoon,Productivity,36,1,0,0,0.0,High,5,6,1,Low
24524657,2026-05-13 15:42:41,Afternoon,Entertainment,26,1,0,0,0.0,High,4,8,1,High
24524657,2026-05-13 17:20:41,Evening,Social,2,0,0,0,0.0,Medium,0,40,3,Medium
24524657,2026-05-13 18:57:41,Evening,Productivity,24,0,0,0,0.0,Medium,4,7,4,Low
24524657,2026-05-13 20:48:41,Evening,System,12,0,1,0,0.0,Medium,3,3,1,Low
24524657,2026-05-13 23:03:41,Night,Social,27,0,0,1,0.0,Medium,3,27,5,Medium
24524657,2026-05-14 01:03:41,Night,Social,39,0,0,1,0.0,Medium,3,21,4,High
24524657,2026-05-14 01:34:41,Night,Entertainment,67,0,0,1,0.0,Medium,1,18,6,High
24524657,2026-05-14 02:02:41,Night,Social,15,0,0,1,0.0,Low,5,9,1,High
24524657,2026-05-14 04:54:41,Night,Social,44,0,0,1,0.0,Medium,2,23,7,High
24524657,2026-05-14 05:31:41,Morning,Social,20,0,0,0,0.0,High,3,22,4,High
24524657,2026-05-14 07:13:41,Morning,Social,47,1,0,0,0.0,Medium,4,25,6,High
24524657,2026-05-14 09:45:41,Morning,Social,29,1,1,0,0.0,Medium,2,13,3,High
24524657,2026-05-14 11:33:41,Morning,Social,19,0,0,0,0.0,Medium,0,17,1,Medium
24524657,2026-05-14 14:06:41,Afternoon,System,1,1,1,0,0.0,Medium,1,3,1,Low
24524657,2026-05-14 15:24:41,Afternoon,Productivity,31,1,1,0,0.0,Medium,3,9,1,Low
24524657,2026-05-14 15:53:41,Afternoon,System,6,0,1,0,0.0,Medium,3,1,3,Low
24524657,2026-05-14 16:30:41,Afternoon,Social,26,1,0,0,0.0,Medium,2,5,5,High
24524657,2026-05-14 18:32:41,Evening,Gaming,61,0,0,0,0.0,High,5,12,11,High
24524657,2026-05-14 21:14:41,Evening,Social,2,0,1,0,0.0,High,1,19,5,High
24523286,2026-05-08 01:06:41,Night,System,11,0,0,1,110.15,Medium,5,2,3,Low
24523286,2026-05-08 03:58:41,Night,Gaming,69,0,0,1,107.28,Medium,1,13,11,High
24523286,2026-05-08 05:31:41,Morning,Gaming,67,0,0,0,105.73,High,3,9,8,Medium
24523286,2026-05-08 07:14:41,Morning,Productivity,18,1,0,0,104.02,Medium,5,4,1,Low
24523286,2026-05-08 09:44:41,Morning,Entertainment,28,0,1,0,101.52,High,5,17,3,High
24523286,2026-05-08 10:11:41,Morning,Entertainment,38,1,1,0,101.07,Medium,1,12,7,High
24523286,2026-05-08 11:25:41,Morning,Productivity,18,0,0,0,99.83,High,3,4,1,Low
24523286,2026-05-08 11:53:41,Morning,Productivity,20,0,0,0,99.37,Medium,4,8,3,Low
24523286,2026-05-08 13:45:41,Afternoon,System,14,0,0,0,97.5,Medium,0,3,2,Low
24523286,2026-05-08 15:27:41,Afternoon,Entertainment,50,1,0,0,95.8,Low,1,9,1,High
24523286,2026-05-08 18:25:41,Evening,Productivity,39,0,0,0,92.83,Low,4,9,7,Medium
24523286,2026-05-08 18:46:41,Evening,Productivity,25,0,0,0,92.48,Medium,5,6,1,Low
24523286,2026-05-08 20:38:41,Evening,System,13,0,1,0,90.62,High,0,6,1,Low
24523286,2026-05-08 20:50:41,Evening,Social,30,0,1,0,90.42,High,4,23,1,High
24523286,2026-05-08 23:28:41,Night,Productivity,19,0,0,1,87.78,Low,2,2,1,Low
24523286,2026-05-09 01:18:41,Night,Gaming,50,0,0,1,85.95,Medium,5,16,7,High
24523286,2026-05-09 03:36:41,Night,Social,39,0,0,1,83.65,High,3,11,7,High
24523286,2026-05-09 04:12:41,Night,Social,40,0,0,1,83.05,High,0,12,1,High
24523286,2026-05-09 04:51:41,Night,Entertainment,52,0,0,1,82.4,High,2,8,3,High
24523286,2026-05-09 06:20:41,Morning,Gaming,36,0,0,0,80.92,High,4,16,1,High
24523286,2026-05-09 08:33:41,Morning,Gaming,53,0,0,0,78.7,Low,5,13,4,Medium
24523286,2026-05-09 10:38:41,Morning,Gaming,60,0,1,0,76.62,High,0,6,9,High
24523286,2026-05-09 10:53:41,Morning,Entertainment,40,0,0,0,76.37,Medium,1,7,1,Low
24523286,2026-05-09 12:05:41,Afternoon,Productivity,49,0,0,0,75.17,Medium,2,9,6,Low
24523286,2026-05-09 14:38:41,Afternoon,Productivity,25,0,0,0,72.62,Medium,3,7,1,Low
24523286,2026-05-09 17:29:41,Evening,Social,40,0,0,0,69.77,Medium,3,25,6,Medium
24523286,2026-05-09 19:20:41,Evening,Social,40,0,0,0,67.92,Low,4,24,3,Medium
24523286,2026-05-09 21:19:41,Evening,Gaming,62,0,0,0,65.93,Low,5,17,4,Low
24523286,2026-05-09 21:45:41,Evening,Productivity,26,0,0,0,65.5,Medium,2,6,3,Low
24523286,2026-05-09 23:18:41,Night,Social,26,0,0,1,63.95,Low,5,29,1,Medium
24523286,2026-05-10 01:33:41,Night,Gaming,57,0,0,1,61.7,Medium,4,4,6,High
24523286,2026-05-10 03:22:41,Night,Productivity,25,0,0,1,59.88,Medium,2,6,1,Low
24523286,2026-05-10 05:02:41,Morning,Entertainment,37,0,0,0,58.22,Medium,5,10,8,High
24523286,2026-05-10 06:28:41,Morning,System,4,0,0,0,56.78,Medium,5,3,1,Medium
24523286,2026-05-10 07:12:41,Morning,Gaming,91,0,0,0,56.05,Low,0,8,8,Low
24523286,2026-05-10 08:08:41,Morning,Gaming,55,0,0,0,55.12,Low,3,12,9,Medium
24523286,2026-05-10 10:05:41,Morning,Productivity,21,0,0,0,53.17,Medium,3,6,1,Low
24523286,2026-05-10 12:57:41,Afternoon,Productivity,8,0,0,0,50.3,High,1,5,7,Low
24523286,2026-05-10 15:29:41,Afternoon,Social,27,0,1,0,47.77,Low,3,16,2,High
24523286,2026-05-10 18:17:41,Evening,Social,2,0,0,0,44.97,Medium,0,28,1,Low
24523286,2026-05-10 20:31:41,Evening,Social,23,0,0,0,42.73,High,4,23,1,High
24523286,2026-05-10 23:28:41,Night,Gaming,100,0,0,1,39.78,Medium,3,7,13,High
24523286,2026-05-11 01:31:41,Night,Gaming,68,0,0,1,37.73,Low,0,11,6,High
24523286,2026-05-11 02:37:41,Night,Social,57,0,0,1,36.63,Medium,4,19,9,High
24523286,2026-05-11 04:00:41,Night,Social,15,0,0,1,35.25,Medium,5,22,6,High
24523286,2026-05-11 06:16:41,Morning,Productivity,21,0,0,0,32.98,Low,0,6,1,Low
24523286,2026-05-11 07:34:41,Morning,Entertainment,62,1,0,0,31.68,High,0,10,6,High
24523286,2026-05-11 09:36:41,Morning,System,7,1,0,0,29.65,High,2,3,7,Low
24523286,2026-05-11 09:54:41,Morning,Gaming,52,0,1,0,29.35,High,1,8,8,High
24523286,2026-05-11 10:57:41,Morning,Productivity,18,1,1,0,28.3,Medium,1,9,6,Low
24523286,2026-05-11 13:44:41,Afternoon,Social,2,1,0,0,25.52,Low,2,25,1,High
24523286,2026-05-11 16:10:41,Afternoon,Productivity,5,1,1,0,23.08,Medium,2,7,1,Low
24523286,2026-05-11 18:31:41,Evening,System,10,0,0,0,20.73,Medium,0,1,1,Low
24523286,2026-05-11 19:15:41,Evening,System,10,0,0,0,20.0,High,2,4,7,Low
